image,text,clean_text,dataset,is_total_line,price,date
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,+M,m,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,Subtatal,subtatal,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,25.000,25.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,Total,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,25.000,25.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,CASH,cash,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,30.000,30.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,Kenbalian,kenbalian,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,5.000,5.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,2 Ayam Bakar,2 ayam bakar,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,"55,000",55000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,2 Nasi Putih,2 nasi putih,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,20.000,20.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,i Nila Bakar/Goreng,i nila bakar/goreng,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,"27,500",27500,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,1 Sop Gurame,1 sop gurame,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,"87,000",87000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,1 Teh Poci,1 teh poci,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,"25,000",25000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,SUBTOTAL,subtotal,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,214.500,214.500,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,Service,service,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,"12,870",12870,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,Pajak Restoran,pajak restoran,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,"22,737",22737,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,TOTAL,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0011.png,"250,107",250107,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,SOLARIA,solaria,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,a,a,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,SARBSREB6E,sarbsreb6e,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,1,1,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,NASI + AYAM KATSU TER..,nasi  ayam katsu ter..,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,"31,819",31819,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,TEH PANAS,teh panas,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,"5,455",5455,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,ES TEH MANIS,es teh manis,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,"7,273",7273,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,T,t,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,CH CORDON BLEU NASI,ch cordon bleu nasi,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,"42,728",42728,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,ITEMS :4,items :4,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,"87,275",87275,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,VAT 10%,vat 10,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,"8,728",8728,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,Rounding,rounding,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,Total,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,"96,000",96000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,DEBIT BCA :,debit bca :,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0012.png,"96,000",96000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,4005-Maple glazed,4005maple glazed,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,25.000,25.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,x1,x1,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,25.000,25.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,6001-Plastic Bag Small,6001plastic bag small,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,0,0,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,x1,x1,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,0,0,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,Total Item:,total item:,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,2,2,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,Total.,total.,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,25.000,25.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,Cash,cash,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,Tendered:,tendered:,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,50.000,50.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,Change:,change:,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0014.png,25.000,25.000,cord,False,,
